    2.1750000000E+00    9.55842E+14    7.61444E-02    1.00000E+00    7.61444E-02    0.00000E+00    9.23860E-01    6.38285E-01    1.01459E+00    2.10026E-02    1.25957E+35    7.55800E-01    5.07559E-01    4.08473E+02
    2.2040000000E+00    9.54997E+14    7.61305E-02    1.00000E+00    7.61305E-02    0.00000E+00    9.23873E-01    6.38468E-01    1.01499E+00    2.18784E-02    1.25674E+35    7.55800E-01    5.07584E-01    4.08344E+02
    2.2330000000E+00    9.54151E+14    7.61166E-02    1.00000E+00    7.61166E-02    0.00000E+00    9.23886E-01    6.38652E-01    1.01539E+00    2.27569E-02    1.25389E+35    7.55800E-01    5.07609E-01    4.08214E+02
    2.2620000000E+00    9.53305E+14    7.61028E-02    1.00000E+00    7.61028E-02    0.00000E+00    9.23900E-01    6.38836E-01    1.01580E+00    2.36354E-02    1.25105E+35    7.55800E-01    5.07633E-01    4.08084E+02
    2.2910000000E+00    9.52459E+14    7.60889E-02    1.00000E+00    7.60889E-02    0.00000E+00    9.23913E-01    6.39019E-01    1.01620E+00    2.45139E-02    1.24821E+35    7.55800E-01    5.07658E-01    4.07954E+02
    2.3200000000E+00    9.51588E+14    7.60747E-02    1.00000E+00    7.60747E-02    0.00000E+00    9.23927E-01    6.39208E-01    1.01662E+00    2.54417E-02    1.24529E+35    7.55800E-01    5.07684E-01    4.07821E+02
    2.3490000000E+00    9.50693E+14    7.60602E-02    1.00000E+00    7.60602E-02    0.00000E+00    9.23941E-01    6.39403E-01    1.01704E+00    2.64178E-02    1.24230E+35    7.55800E-01    5.07713E-01    4.07683E+02
    2.3780000000E+00    9.49798E+14    7.60457E-02    1.00000E+00    7.60457E-02    0.00000E+00    9.23956E-01    6.39598E-01    1.01747E+00    2.73940E-02    1.23931E+35    7.55800E-01    5.07741E-01    4.07545E+02
    2.4070000000E+00    9.48903E+14    7.60312E-02    1.00000E+00    7.60312E-02    0.00000E+00    9.23970E-01    6.39792E-01    1.01790E+00    2.83702E-02    1.23632E+35    7.55800E-01    5.07770E-01    4.07407E+02
    2.4360000000E+00    9.48000E+14    7.60167E-02    1.00000E+00    7.60167E-02    0.00000E+00    9.23984E-01    6.39990E-01    1.01832E+00    2.93745E-02    1.23329E+35    7.55800E-01    5.07798E-01    4.07269E+02
    2.4650000000E+00    9.47076E+14    7.60019E-02    1.00000E+00    7.60019E-02    0.00000E+00    9.23999E-01    6.40195E-01    1.01875E+00    3.04469E-02    1.23019E+35    7.55800E-01    5.07826E-01    4.07129E+02
    2.4940000000E+00    9.46152E+14    7.59871E-02    1.00000E+00    7.59871E-02    0.00000E+00    9.24014E-01    6.40401E-01    1.01918E+00    3.15193E-02    1.22708E+35    7.55800E-01    5.07853E-01    4.06989E+02
    2.5230000000E+00    9.45228E+14    7.59724E-02    1.00000E+00    7.59724E-02    0.00000E+00    9.24029E-01    6.40606E-01    1.01960E+00    3.25917E-02    1.22398E+35    7.55800E-01    5.07881E-01    4.06848E+02
    2.5520000000E+00    9.44294E+14    7.59575E-02    1.00000E+00    7.59575E-02    0.00000E+00    9.24044E-01    6.40814E-01    1.02004E+00    3.36926E-02    1.22083E+35    7.55800E-01    5.07909E-01    4.06705E+02
    2.5810000000E+00    9.43337E+14    7.59425E-02    1.00000E+00    7.59425E-02    0.00000E+00    9.24057E-01    6.41030E-01    1.02051E+00    3.48605E-02    1.21760E+35    7.55800E-01    5.07941E-01    4.06555E+02
    2.6100000000E+00    9.42380E+14    7.59276E-02    1.00000E+00    7.59276E-02    0.00000E+00    9.24070E-01    6.41246E-01    1.02099E+00    3.60283E-02    1.21437E+35    7.55800E-01    5.07973E-01    4.06406E+02
    2.6390000000E+00    9.41423E+14    7.59126E-02    1.00000E+00    7.59126E-02    0.00000E+00    9.24083E-01    6.41461E-01    1.02146E+00    3.71961E-02    1.21113E+35    7.55800E-01    5.08004E-01    4.06256E+02
    2.6680000000E+00    9.40446E+14    7.58972E-02    1.00000E+00    7.58972E-02    0.00000E+00    9.24098E-01    6.41680E-01    1.02194E+00    3.84105E-02    1.20784E+35    7.55800E-01    5.08035E-01    4.06104E+02
    2.6970000000E+00    9.39448E+14    7.58816E-02    1.00000E+00    7.58816E-02    0.00000E+00    9.24115E-01    6.41903E-01    1.02244E+00    3.96722E-02    1.20448E+35    7.55800E-01    5.08065E-01    4.05950E+02
    2.7260000000E+00    9.38449E+14    7.58659E-02    1.00000E+00    7.58659E-02    0.00000E+00    9.24131E-01    6.42126E-01    1.02294E+00    4.09340E-02    1.20113E+35    7.55800E-01    5.08095E-01    4.05796E+02
    2.7550000000E+00    9.37451E+14    7.58502E-02    1.00000E+00    7.58502E-02    0.00000E+00    9.24148E-01    6.42349E-01    1.02343E+00    4.21957E-02    1.19777E+35    7.55800E-01    5.08126E-01    4.05642E+02
    2.7840000000E+00    9.36419E+14    7.58340E-02    1.00000E+00    7.58340E-02    0.00000E+00    9.24165E-01    6.42577E-01    1.02392E+00    4.35372E-02    1.19432E+35    7.55800E-01    5.08157E-01    4.05482E+02
    2.8130000000E+00    9.35381E+14    7.58176E-02    1.00000E+00    7.58176E-02    0.00000E+00    9.24182E-01    6.42806E-01    1.02441E+00    4.48917E-02    1.19085E+35    7.55800E-01    5.08189E-01    4.05322E+02
    2.8420000000E+00    9.34343E+14    7.58013E-02    1.00000E+00    7.58013E-02    0.00000E+00    9.24199E-01    6.43036E-01    1.02489E+00    4.62463E-02    1.18738E+35    7.55800E-01    5.08220E-01    4.05161E+02
    2.8710000000E+00    9.33292E+14    7.57847E-02    1.00000E+00    7.57847E-02    0.00000E+00    9.24217E-01    6.43270E-01    1.02540E+00    4.76350E-02    1.18388E+35    7.55800E-01    5.08253E-01    4.04998E+02
    2.9000000000E+00    9.32218E+14    7.57677E-02    1.00000E+00    7.57677E-02    0.00000E+00    9.24235E-01    6.43511E-01    1.02594E+00    4.90813E-02    1.18033E+35    7.55800E-01    5.08289E-01    4.04831E+02
    2.9290000000E+00    9.31145E+14    7.57507E-02    1.00000E+00    7.57507E-02    0.00000E+00    9.24252E-01    6.43753E-01    1.02647E+00    5.05277E-02    1.17679E+35    7.55800E-01    5.08325E-01    4.04664E+02
    2.9580000000E+00    9.30071E+14    7.57337E-02    1.00000E+00    7.57337E-02    0.00000E+00    9.24270E-01    6.43994E-01    1.02701E+00    5.19756E-02    1.17324E+35    7.55800E-01    5.08361E-01    4.04497E+02
    2.9870000000E+00    9.28960E+14    7.57161E-02    1.00000E+00    7.57161E-02    0.00000E+00    9.24286E-01    6.44242E-01    1.02753E+00    5.35124E-02    1.16956E+35    7.55800E-01    5.08395E-01    4.04327E+02
    3.0160000000E+00    9.27850E+14    7.56984E-02    1.00000E+00    7.56984E-02    0.00000E+00    9.24301E-01    6.44489E-01    1.02806E+00    5.50492E-02    1.16588E+35    7.55800E-01    5.08429E-01    4.04157E+02
    3.0450000000E+00    9.26740E+14    7.56808E-02    1.00000E+00    7.56808E-02    0.00000E+00    9.24317E-01    6.44737E-01    1.02859E+00    5.65861E-02    1.16219E+35    7.55800E-01    5.08463E-01    4.03987E+02
    3.0740000000E+00    9.25604E+14    7.56627E-02    1.00000E+00    7.56627E-02    0.00000E+00    9.24335E-01    6.44988E-01    1.02915E+00    5.81931E-02    1.15846E+35    7.55800E-01    5.08498E-01    4.03809E+02
